stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type
517185,K56BC2,Kr 56 Barrio Canaveral 2,3.40854083,-76.56745778,0
517186,K56BC3,Kr 56 Barrio Canaveral 3,3.40952806,-76.56623056,0
517187,K56C8O2,Kr 56 entre Cl 8 Oe y 7 Oe,3.40985222,-76.56252028,0
517188,K56C8O3,Kr 56 entre Cl 8 Oe y 7 Oe,3.41179361,-76.5598025,0
517189,K56C5OE,Kr 56 entre Cl 5 Oe y 3 Oe,3.41176861,-76.55803306,0
517190,C6KDG24,Cl 6 entre Kr 36 y Dg 24,3.425965,-76.540185,0
517195,K42C5,Kr 42 entre Cl 5 y 3A,3.42261472,-76.54872583,0
517196,K42C2A,Kr 42 entre Cl 2A y 2,3.42341222,-76.55123389,0
517200,K66C101,Kr 66 entre C10 y 9A,3.398205,-76.54333417,0
517203,D51C13AO,Dg 51 entre Cl 13A Oe y 14 Oe,3.41341139,-76.56291028,0
517204,D51C14O,Dg 51 entre Cl 14 Oe y 13A Oe,3.41283917,-76.56344833,0
517205,D51K54D,Dg 51 entre Kr 54D y 53,3.41463583,-76.56141194,0
517208,C6K37A,Cl 6 entre 37A y 38,3.42376833,-76.54112,0
517211,C6K39T5,Cl 6 entre Kr 39 y Tr 5,3.42159333,-76.542085,0
517212,K56C9C,Kr 56 entre Cl 9C y 9B,3.40706111,-76.54115944,0
517213,K56C9,Kr 56 entre Cl 9 y 10,3.40700194,-76.54151278,0
517214,K56C5Y3,Kr 56 entre Cl 5 y 3,3.40911333,-76.54835667,0
517215,C6K44,Cl 6 entre Kr 44 y 45A,3.41720167,-76.54405,0
517216,C13OECJR,Cl 13 Oe Cementerio Jardines del Recuerd,3.40830667,-76.57060694,0
517217,K56IDEA1,Colegio Ideas Crucerito 1,3.41003556,-76.57163028,0
517218,SIRENA1,Via la sirena Quebrada las Pilas,3.40960306,-76.572685,0
517219,SIRENA2,La Sirena Fin de Ruta,3.40765,-76.5751625,0
517221,SIRENA4,Via la sirena Quebrada las Pilas 2,3.40947083,-76.57281306,0
517222,C7OK52,Cl 7 Oe entre Kr 52 y 51A,3.41701889,-76.559285,0
517223,C7OK51A,Cl 7 Oe entre Kr 51A y 52,3.41676472,-76.56029333,0
517224,D51C14OE,Dg 51 con Cl 14 Oe Cementerio Jardines d,3.4122975,-76.56603667,0
517225,D51C14E,Dg 51 con Cl 14 Oe Escuela de Carabinero,3.41224417,-76.56599111,0
517226,K70C1C,Kr 70 entre Cl 1C y 2B,3.39331306,-76.55330278,0
517227,K70C2C,Kr 70 entre Cl 2C y 3,3.39370111,-76.55034972,0
517228,C1K55,Cl 1 entre Kr 55 y 54,3.41279472,-76.55557306,0
517229,PUEROJ,Via la sirena Puente Rojo,3.40874167,-76.5746975,0
517230,PUEROJ1,Via la sirena Puente Rojo 1,3.40862028,-76.57467611,0
517231,C1K56,Calle 1 entre Carrera 56 y 59,3.40892278,-76.55575972,0
517232,C1K562,Cl 1 entre Kr 59 y 56,3.40879028,-76.55565333,0
517245,K73C3C,Kr 73 entre Cl 3 y 3C,3.39158833,-76.5482975,0
517246,C4K73,Cl 4 entre Kr 73 y 72,3.39252389,-76.54652083,0
517247,C3K73,Cl 3 entre Kr 73 y 70,3.39238333,-76.54924389,0
517248,K52C1,Kr 52 con Cl 1,3.41639833,-76.55529139,0
517249,K73C4,Kr 73 entre Cl 4 y 3B,3.39172639,-76.54793167,0
517250,K73C3,Kr 73 entre Cl 3 y 2C,3.39148167,-76.54961444,0
517251,C2AK73B,Cl 2A entre Kr 73B y 73C,3.39039583,-76.55152139,0
517252,K74C2,Kr 74 entre Cl 2 y 1C,3.39022611,-76.55363417,0
517253,C1CK73,Cl 1C entre Kr 73 y 72,3.39154,-76.55377611,0
517254,K70C1B,Kr 70 entre Cl 1B y 1A,3.39303889,-76.55522722,0
517255,K70C1A,Kr 70 entre Cl 1A y 1C,3.39291389,-76.55540806,0
517256,K70C3C,Kr 70 entre Cl 3C y 4,3.3941025,-76.54761028,0
517257,C5K39,Cl 5 entre Kr 39 y 40,3.42396083,-76.54699556,0
517258,C5K34A,Cl 5 entre Kr 34A y 35,3.43182139,-76.54332472,0
517259,C5K36,Cl 5 entre Kr 36 y 37A,3.42958944,-76.54450944,0
517261,K66C6,Kra 66 entre Cl 6 y 5,3.39819861,-76.54561667,0
517262,K66C5,Kra 66 entre Cl 5 y 4,3.39816833,-76.54698,0
517263,K66C3A,Kra 66 entre Cl 3A y 3,3.39819722,-76.54969778,0
517264,K66C2B,Kra 66 entre Cl 2B y 2A,3.398215,-76.55183333,0
517265,K66C2,Kra 66 con Cl 2,3.39843083,-76.55370083,0
517266,K66C21,Kra 66 con Cl 2,3.39834472,-76.55384889,0
517267,K66C2D,Kra 66 entre Cl 2B y 2DA,3.39808111,-76.55102778,0
517268,K66C5A,Kra 66 entre Cl 5 y 5A,3.39803333,-76.54591639,0
517269,C1K42A,Cl 1 entre Kr 42A y 43A,3.42300528,-76.55305611,0
518001,C8K141,Cl 8 entre Kr 14 y 14A,3.44262,-76.534285,0
518003,K39D301,Kr 39 entre Dg 30 y Cl 34C,3.42001083,-76.50895222,0
518004,K39C31,Kr 39 entre Cl 31 y 29,3.41968667,-76.51464139,0
518005,K39C312,Kr 39 entre Cl 31A y 32,3.41946472,-76.51380778,0
518006,K39C32A,Kr 39 entre Cl 32A y 32,3.41983806,-76.51201917,0
518009,K39C261,Kr 39 entre Cl 26A y 26,3.41937389,-76.51996306,0
518010,K39C262,Kr 39 entre Cl 25 y 26,3.41907,-76.52055111,0
518012,K39C372,Kr 39 entre Cl 37 y 38,3.41859833,-76.50756861,0
518013,K39C29,Kr 39 entre Cl 29 y 30,3.41936611,-76.51583556,0
518016,K23C26B,Kr 23 entre Cl 26B y T25,3.43585667,-76.51619667,0
518018,K23C33C1,Kr 23 entre Cl 33C y D23,3.43708833,-76.512145,0
518019,K23T29,Kr 23 entre Tr 29 y C33B,3.4365825,-76.51204667,0
518020,K23C33F,Kr 23 entre Cl 33F y 33C,3.43782056,-76.50925611,0
518021,K23C33C,Kr 23 entre Cl 33C y 33F,3.43748333,-76.50875667,0
518022,K23C361,Kr 23 entre Cl 36 y 34,3.43862833,-76.50675667,0
518023,K23C36,Kr 23 entre Cl 36 y 38,3.43834333,-76.506005,0
518024,K23C40,Kr 23 entre Cl 41 y 39,3.43921583,-76.50491028,0
518025,K23C39,Kr 23 entre Cl 39 y 41,3.43884833,-76.50454,0
518027,K23C43,Kr 23 entre Cl 43 y 44,3.439755,-76.50191667,0
518030,C70D15,Cl 70 entre Dg 15 y 13,3.4457525,-76.48936889,0
518031,C52K20,Cl 52 entre Kr 20 y 22,3.44193667,-76.49946333,0
518032,C27K361,Cl 27 entre Kr 35 y 36,3.42115889,-76.51734333,0
518033,C27K362,Cl 27 entre Kr 36 y 35,3.42104111,-76.51718,0
518034,C27K33A1,Cl 27 entre Kr 33 y 33B,3.42281333,-76.51722833,0
518035,C27K33A2,Cl 27 entre Kr 33A y 33,3.42261028,-76.51706472,0
518036,C27K31A1,Cl 27 entre Kr 31 y 31B,3.42578722,-76.51703056,0
518037,C27K31A2,Cl 27 entre Kr 31A y 31,3.42597778,-76.516835,0
518039,K29C27,Kr 29 entre Cl 27 y 26B,3.42879167,-76.51721333,0
518041,K29C26B1,Kr 29 entre Cl 26B y 25,3.42905667,-76.51941167,0
518042,C25K27,Cl 25 entre Kr 27 y 26,3.4305475,-76.51976444,0
518045,C28T251,Cl 28 entre Tr 25 y 25C,3.43463611,-76.51474528,0
518046,C28K24B1,Cl 28 entre Kr 24B y 25,3.43242167,-76.51637333,0
518049,C70K26E2,Cl 70 entre Kr 26E y 26D,3.43644167,-76.494235,0
518050,C70K26J,Cl 70 entre Kr 26J y 26K,3.43393361,-76.49641833,0
518051,C70D69,Cl 70 entre Dg 69 y 70,3.43409667,-76.49550667,0
518057,C70T28E,Cl 70 entre Tr 28E y 28D,3.42590694,-76.50098056,0
518058,C70K29,Cl 70 entre Kr 29 y 29A,3.42432417,-76.50324083,0
518060,C70K32,Cl 70 entre Kr 32 y 32B,3.42247611,-76.50524528,0
518061,C70K32A2,Cl 70 entre Kr 32A y32,3.42236333,-76.50471083,0
518063,C70K39,Cl 70 entre Kr 39 y 36,3.41976167,-76.50741361,0
518065,D30K33A1,Dg 30 entre Kr 33A y 33C,3.42215278,-76.50725972,0
518069,K32C34,Kr 32 entre Cl 34 y 35,3.424295,-76.508545,0
518071,K32C32,Kr 32 entre Cl 32 y 32A,3.42464667,-76.511285,0
518074,K39C19,Kr 39 entre Cl 19 y 18 Occidental,3.419085,-76.52273333,0
518077,K23C49,Kr 23 entre Cl 49 y 48,3.44057222,-76.50100667,0
516215,C14K40,Cl 14 entre Kr 40 y 40A,3.4173325,-76.52769694,0
516216,C14K38A,Cl 14 entre Kr 38A y 37A,3.41913417,-76.52730556,0
516217,C14K37,Cl 14 entre Kr 37 y 39,3.41941278,-76.52749778,0
516218,C14K34,Cl 14 entre Kr 34 y 33A,3.42289944,-76.52749611,0
516219,C14K33A,Cl 14 entre Kr 33A y 34,3.42273083,-76.52769167,0
516220,C14K32,Cl 14 entre Kr 32 y 31,3.42603,-76.5276525,0
516221,C14K31,Cl 14 entre Kr 31 y 32,3.42602972,-76.52788278,0
516224,C14K72,Cl 14 entre Kr 72 y 75,3.39027833,-76.53259333,0
516225,C14K76,Cl 14 entre Kr 76 y 73,3.38989333,-76.53241167,0
516226,C14K69A,Cl 14 entre Kr 69A y 70,3.39391583,-76.53254833,0
516227,C14K70,Cl 14 entre Kr 70 y 69A,3.39407806,-76.53233917,0
516228,C14K66A,Cl 14 entre Kr 66 y 66A,3.39736,-76.53241167,0
516230,C25K561,Cl 25 entre Kr 56 y 61,3.40091028,-76.52347639,0
516231,K56C14,Kr 56 entre Cl 14 y 14C,3.40333333,-76.53036222,0
516232,K56C15,Kr 56 entre Cl 15 y 16,3.40275778,-76.52864833,0
516233,K56C7A,Kr 56 entre Cl 7A y 6A,3.40825639,-76.54489944,0
516234,C25K41,Cl 25 entre Kr 41 y 40B,3.40130917,-76.522855,0
516235,C13K29B,Cl 13 entre Kr 29B y 31,3.42748139,-76.52851556,0
516236,C14K6867,Cl 14 entre Kr 68 y 67,3.39672222,-76.53229667,0
516237,C14K49,Cl 14 entre Kr 49 y 48,3.40927111,-76.529745,0
516238,C14K46,Cl 14 entre Kr 46 y 45,3.41201472,-76.5289875,0
516239,K39C15,Kr 39 entre Cl 15 y 14C,3.41838861,-76.5263325,0
516240,K39C26C,Kr 39 entre Cl 26C y 26E,3.41927361,-76.51833944,0
516241,K39C13B,Kr 39 entre Cl 13B y 13A,3.41900611,-76.5297575,0
516242,K39C11B,Kr 39 entre Cl 11B y 10A,3.4204575,-76.53418306,0
516243,C27K40B,Cl 27 entre Kr 40B y 40A,3.41784444,-76.51738389,0
516244,C27K41,Cl 27 entre Kr 41 y 41A,3.41675722,-76.51761417,0
516245,C27K41C,Cl 27 entre Kr 41C y 41D,3.41527639,-76.51776139,0
516246,K66C13A,Kr 66 entre Cl 13A y 13B,3.39795528,-76.53661889,0
516247,K66C14,Kr 66 entre Cl 14C y 14,3.39771222,-76.53089667,0
516248,K66C15A,Kr 66 entre Cl 15A y 16,3.39746861,-76.52886528,0
516249,K50D66,Kr 50 con Dg 66,3.3987025,-76.51880056,0
516250,C16K68,Cl 16 entre Cr 68 y 66,3.39651306,-76.52782639,0
516251,C16K682,Cl 16 entre Cr 68,3.39591361,-76.52803222,0
516252,C16K692,Cl 16 entre Cr 69 y 70,3.39377,-76.52817306,0
516253,K26C16,Kr 26 entre Cl 16 y 15,3.42874778,-76.52582917,0
516254,K80C13B,Kr 80 entre Cl 13B y 13A,3.38728722,-76.53624861,0
517002,C8K10,Cl 8 entre Kr 10 y 12,3.44625333,-76.53404833,0
517006,K56C82,Kr 56 entre Cl 8 y 9,3.40760972,-76.54341111,0
517007,C9K512,Cl 9 entre Kr 53 y  52A,3.40969333,-76.54198667,0
517008,C9K502,Cl 9 entre Kr 50 y 48,3.41331,-76.54086667,0
517009,C9K462,Cl 9 entre Kr 46 y 44,3.415485,-76.54021333,0
517011,K39C9A1,Kr 39 entre Cl 9A y 9,3.42129306,-76.53751556,0
517012,K39C61,Kr 39 entre Cl 6 y 5F,3.42248528,-76.5425575,0
517013,K39C5B1,Kr 39 entre Cl 5B y 5A,3.42378833,-76.545115,0
517014,K52C31,Kr 52 entre Cl 3 y 2,3.4154775,-76.55280444,0
517015,K52C22,Kr 52 entre Cl 2 y 3,3.41531,-76.55269611,0
517016,C1K521,Cl 1 entre Kr 52 y 53,3.415155,-76.55512333,0
517017,C1K532,Cl 1 entre Kr 53 y 52,3.41501833,-76.55492917,0
517018,C1K55B1,Cl 1 entre Kr 55B y 56,3.41138389,-76.55575472,0
517020,C1K591,Cl 1 entre Kr 59 y 60,3.40755,-76.55581,0
517021,C1K592,Cl 1 entre Kr 60 y 59 2,3.407385,-76.55563167,0
517023,C1K622,Cl 1 entre Kr 62 y 60,3.40536639,-76.55581583,0
517025,C1K641,Cl 1 entre Kr 64 y 64A,3.40060639,-76.55690056,0
517026,C1K64A2,Cl 1 entre Kr 65A y 64A,3.40019972,-76.55677,0
517027,C1K66B1,Cl 1 entre Kr 66B y 67,3.39495,-76.55712056,0
517028,C1K692,Cl 1 entre Kr 69 y 67,3.39466833,-76.55692667,0
517029,K70C1OE1,Kr 70 entre Cl 1Oe y 1AOe,3.39256333,-76.5573,0
517030,C2OEK721,Cl 2Oe entre Kr 72 y 73B,3.39058167,-76.55796861,0
517031,C2AOK74C,Cl 2AOe entre Kr 74C y 74D,3.38911667,-76.55854833,0
517032,C2AOEK75,Cl 2AOe entre Kr 75 y 75A,3.38760667,-76.55878889,0
517033,C1AOEK75,Cl 1AOe entre Kr 75 y 74B,3.38916667,-76.557375,0
517034,C3OD511,Cl 3O entre Dg 51 y 50,3.41684167,-76.55622861,0
517035,D50C61,Dg 50 entre Cl 6 y 7,3.41618833,-76.55800222,0
517037,K52D502,Kr 52 entre Dg 50 y 51,3.41557472,-76.55961917,0
517038,D51C82,Dg 51 entre Cl 8 y 7,3.41541889,-76.55850111,0
517039,D51C52,Dg 51 entre Cl 5 y 4,3.41606222,-76.5567175,0
517041,C2AK62B1,Cl 2A con Kr 62B,3.403475,-76.55203833,0
517042,C2AK64A1,Cl 2A entre Kr 64 y 64A,3.40082167,-76.55233139,0
517043,C2AK65A1,Cl 2A entre Kr 65A y 66,3.39835417,-76.55238472,0
517045,C3K65A,Cl 3 entre Kr 65A y 65,3.39934083,-76.54979861,0
517046,C3K64,Cl 3 entre Kr 64 y 63A,3.40124833,-76.54974,0
517050,C3K602,Cl 3 entre Kr 60 y 58,3.40692056,-76.54969056,0
517052,C2K532,Cl 2 entre Kr 53 y 52,3.41298,-76.55345333,0
517058,C1K501,Cl 1 entre Kr 52 y 50,3.417905,-76.55416333,0
517059,C1K502,Cl 1 entre Kr 50 y Dg 51,3.41780333,-76.554345,0
517060,C1K461,Cl 1 entre Kr 46 y 45,3.42086167,-76.55308167,0
517061,C1K462,Cl 1 entre Kr 44 y 45,3.42123472,-76.55327722,0
517062,C1K441,Cl 1 entre Kr 44 y 42,3.42342,-76.55276833,0
517063,C1K442,Cl 1 entre Kr 39 y 40,3.42454333,-76.55254333,0
517064,C1K42,Cl 1 entre Kr 42 y 40,3.42430556,-76.55256028,0
517065,D37C3A1,Dg 37 entre Cl 3A y 4,3.42731611,-76.54970194,0
517066,D37AC41,Dg 37A entre Cl 4 y 4B,3.42855,-76.54748,0
517067,C4BK36B1,Cl 4B entre Kr 36B y 36,3.43116667,-76.54644167,0
517068,K36C4D1,Kr 36 entre Cl 4D y 5,3.43129833,-76.54409667,0
517072,C5K38A2,Cl 5 entre Kr 38A y 38C,3.426915,-76.54584333,0
517076,C5K701,Cl 5 entre Kr 70 y 73,3.39290028,-76.54596833,0
517083,C1AK73B1,Cl 1AOe entre Kr 73B y 73A,3.390445,-76.55721667,0
517084,C1AOEK72,Cl 1AOe entre Kr 72 y 70,3.3922,-76.55719833,0
517090,C2AK791,Cl 2A entre Kr 79 y 78,3.38726056,-76.55194,0
517091,C1CK782,Cl 1C con Kr 77A y 78,3.38690778,-76.55381139,0
517093,C1CK74A2,Cl 1C entre Kr 74A y 74,3.38988639,-76.55383722,0
517096,K73C2B2,Kr 73 entre Cl 2A y 2C,3.39129167,-76.55109083,0
517097,K73C2C2,Kr 73 entre Cl 2C y 3,3.39149833,-76.5493675,0
517102,C9K65A,Cl 9 entre Kr 65A y 65,3.39916333,-76.54438167,0
517103,C9K63A,Cl 9 entre Kr 63 y 62C,3.40228833,-76.54407667,0
517104,C9K61A,Cl 9 entre Kr 61A y 61,3.40492167,-76.54336333,0
517105,C9K56,Cl 9 entre Kr 56 y 55,3.40796,-76.54245167,0
517106,C9K43,Cl 9 entre Kr 43 y 42,3.41861,-76.53928167,0
517107,C9K39,Cl 9 entre Kr 39 y 38,3.42238833,-76.53818333,0
517108,C9K37,Cl 9 entre Kr 37 y 36,3.42557667,-76.53760333,0
517109,C6K24A,Cl 6 entre Kr 24A y 25,3.43541667,-76.53880167,0
517110,C6K26,Cl 6 entre Kr 26 y 27,3.43370833,-76.53887167,0
517111,C6K29,Cl 6 entre Kr 29 y 30,3.43145667,-76.53895833,0
517113,C6K36,Cl 6 entre Kr 34 y 36,3.42779833,-76.53940167,0
517115,C6K42,Cl 6 entre Kr 42 y 43,3.41957,-76.54298667,0
517117,C6K50,Cl 6 entre Kr 50 y Cl 5,3.41372333,-76.54639167,0
517119,K39C7A,Kr 39 entre Cl 7A y 7,3.42188333,-76.540415,0
517121,K66C10,Kr 66 entre C 9 y 10,3.39797944,-76.54341806,0
517122,K66C12,Kr 66 entre Cl 11 y 12,3.39796528,-76.53942861,0
517123,K66C13B2,Kr 66 entre Cl 13B y 13E,3.39792972,-76.53418139,0
517125,C10K332,Cl 10 entre Kr 33 y 39,3.4231675,-76.53476833,0
517126,K67C1D,Kr 67 entre Cl 1D y 1C,3.39529639,-76.55349333,0
517129,C2AK76A,Cl 2A entre Kr 76A y 76,3.38924056,-76.55136361,0
517131,C5K7068,Cl 5 entre Kr 70 y 68,3.39498833,-76.54575167,0
517132,C1K37A,Cl 1 entre Kra 37A y 37,3.42738306,-76.55109167,0
517133,C10OEK37,Cl 10 Oe entre Kr 37 y 36C,3.43087222,-76.55130472,0
517134,C10OEK25,Cl 10 Oe con Kr 25D,3.43416222,-76.54960722,0
517143,K56C1AOE,Kr 56 entre Cl 1 y 2 Oe,3.41109667,-76.55679222,0
517144,K56C7OE,Kr 56 entre Cl 7 y 8 Oe,3.41218806,-76.55910806,0
517147,C13OEK55,Cl 13OE entre Kr 56 y 55,3.40953778,-76.56481944,0
517150,D52K54D,Dg 25 entre Kr 54D y 53,3.41464528,-76.56157861,0
517151,C1K54,Cl 1 entre Kr 52 y 54,3.41351444,-76.55563472,0
517152,C1K38C,Cl 1 entre Kr 38D y 38C,3.42618361,-76.55160278,0
517154,K57C3,Kr 57 entre Cl 3 y 2A,3.40847306,-76.55077139,0
517155,C2AK58,Cl 2A entre Kr 58 y 60,3.40723556,-76.55162,0
512089,C75A2B,Cl 75 entre Av 2B y 2A,3.493865,-76.50198306,0
512090,A2NC75AN,Av 2N entre Cl 75N y 75AN,3.49305778,-76.50103472,0
512091,A2NC75C,Av 2N entre Cl 75CN y 75DN,3.49447333,-76.49986667,0
512092,A2NC75IN,Av 2N entre Cl 75IN y 75HN,3.49477278,-76.49971167,0
512093,A2CNC75C,Av 2CN entre Cl 75C y 75,3.49598472,-76.50266972,0
512100,C44A2D,Cl 44 entre Av 2D y 2E,3.47686833,-76.51573833,0
512101,A2NA1,Av 2N entre Av 1 y Cl 4,3.4519675,-76.5392125,0
512103,A4NC10,Av 4N entre Cl 10 y 12 Los Turcos,3.45518333,-76.5353625,0
512104,A6NC13,Av 6N entre Cl 13 y 15 Sisben,3.45739,-76.53353667,0
512112,A2FC25,Av 2F Con Cl 25 Terminal de Transportes,3.46499667,-76.52384,0
512117,A6NC67,Av 6N entre Cl 67 y 49,3.48804667,-76.52566667,0
512120,A2CNC74,Av 2CN entre Cl 74 y 75,3.49550583,-76.50358278,0
512121,A2BNC75C,Av 2BN entre Cl 75C y 75,3.49502556,-76.5020075,0
512122,C74A2B2,Cl 74 entre Av 2B2 y 2B1,3.49388333,-76.50372694,0
512123,A6NC528,Av 6N entre Cl 52 y 58,3.490015,-76.52401,0
512124,C62AA2N,Cl 62A entre Av 2N y 2B,3.48625944,-76.50532972,0
512130,C44A5N,Cl 44 entre Av 5N y 4N,3.48103556,-76.52369417,0
512131,C44A4N,Cl 44 entre Av 4N y 3G,3.48010111,-76.52137944,0
512132,C44A2G,Cl 44 entre Av 2G y 2E,3.47686389,-76.51599389,0
512133,A1NC171,Av 1N entre Cl 17 y 15,3.45797278,-76.5304825,0
512135,C52A2HN,Cl 52 entre Av 2HN y 2GN,3.48227667,-76.51104361,0
512144,C55NA2F,Cl 55N entre Av 2F y 2H,3.48423167,-76.51008,0
512147,A6ANC223,Av 6AN entre Cl 22 y 23,3.46414889,-76.53020556,0
512148,A6NC26A,Av 6N entre Cl 26A y 27,3.46842972,-76.52906944,0
512149,A6NC28,Av 6N entre Cl 28 y 29A,3.47009167,-76.52794833,0
512150,A6NC37B,Av 6N entre Cl 37B y38,3.47605639,-76.52652278,0
512151,A6NC44BA,Av 6N entre Cl 44B y 44A,3.48319833,-76.52578778,0
512152,A6ANC21,Av 6AN entre Cl 22 y 21,3.46345139,-76.53115417,0
512153,A2GNC57,Avenida 2GN entre Calle 57 y 57A,3.48592222,-76.50964444,0
512154,A6NC30-2,Av 6N entre Cl 30 y 34,3.47167833,-76.52696333,0
512155,A9NC56,Av 9N Con Cl 56,3.48892389,-76.53206,0
512156,C53ANA7A,Cl 53AN con Av 7A Bis,3.48751778,-76.53019667,0
512157,A7NC53N,Av 7N con Cl 53N,3.487265,-76.52914028,0
512158,A8NC50,Av 8N entre Cl 50 y 49N,3.485445,-76.52933917,0
512159,C47C46N,Cl 47 entre Cl 46N y Av 7N,3.48425861,-76.52824417,0
512160,C47NA6,Cl 47N entre Av 6 y 5CN,3.48431222,-76.52531306,0
512161,C47NA5,Cl 47N entre Av 5 y 4BN,3.48359528,-76.52268722,0
512162,A4NC47,Av 4N entre Cl 47 y 45N,3.48247528,-76.52153722,0
512163,C44NA3G,Cl 44N entre Av 3G y 3EN,3.47969167,-76.52018806,0
512164,C44NA3BN,Cl 44N entre Av 3B y 3N,3.47854583,-76.51822833,0
512165,C38NA3,Cl 38N entre Av 3 y 3CN,3.47466694,-76.52011722,0
512166,C38NA3G,Cl 38N entre Av 3G y 3HN,3.47598167,-76.52256806,0
512167,A4NC40,Av 4N entre Cl 40 y 42N,3.47859639,-76.52254278,0
512168,A4NC45N,Av 4N con Cl 45N,3.48172639,-76.52143583,0
512169,C47NA4,Cl 47N entre Av 4 y 4AN,3.48326667,-76.52168083,0
512170,C47NA5A,Cl 47N entre Av 5A y 5BN,3.48420111,-76.52425528,0
512171,C47NA6AN,Cl 47N entre Av 6 y 6AN,3.48437222,-76.52645889,0
512172,C47NA7N,Cl 47N Con Av 7N,3.48437583,-76.52808222,0
512173,A8NC50N,Av 8N entre Cl 50 y 51N,3.486085,-76.52959167,0
512174,A7NC53AN,Av 7N con Cl 53AN,3.48735667,-76.52907806,0
512175,C53ANA7B,Cl 53AN con AV 7ABis,3.48765306,-76.5304775,0
512176,A9NC56N,Av 9N Con Cl 56N,3.48912722,-76.53213444,0
512178,C21A5AN,Cl 21 entre Av 5AN y 5N,3.46228167,-76.52937667,0
512181,A2NC62AN,Av 2N entre Cl 62AN y 62N,3.48522833,-76.50480056,0
512182,C55A2B,Cl 55 entre Av 2B y 2E,3.48321444,-76.50845778,0
512183,A2NC24,Av 2N entre Cl 24 y 23A,3.46240833,-76.52438667,0
512184,A2GNC58,Avenida 2GN entre Calle 58 y 59 Unid Rec,3.48668472,-76.50883889,0
512185,C61A2GN,Calle 61 entre Avenida 2GN y 2BN Unid Re,3.48745167,-76.5093225,0
512186,A3NC61A,Avenida 3N entre Calle 61A y 70,3.4890125,-76.51040083,0
513001,K1C62,Kr 1 entre Cl 62 y 62A,3.48145,-76.49804833,0
513003,A1NC71,Av 1N entre Cl 7 y 6,3.45182667,-76.53710333,0
513004,K1C70AB,Kr 1 entre Cl 70A y 70A Bis,3.48934556,-76.49326722,0
513005,K1C71A,Kr 1 entre Cl 71 y 71A,3.49082333,-76.49137778,0
513006,C73K1A3,Cl 73 entre Kr 1A3 y 1A4,3.48916528,-76.48772306,0
513007,C73K1A4,Cl 73 entre Kr 1A45 y 1A5,3.48693194,-76.48695139,0
513008,C73K1A8,Cl 73 entre Kr 1A7 y 1A8,3.48362222,-76.48609917,0
513009,C73K1A13,Cl 73 entre Kr 1A12 y 1A13,3.48121556,-76.48548083,0
513013,C70K1C1,Cl 70 entre Kr 1C1 y 1C,3.47767833,-76.487825,0
513014,C70K1C2,Cl 70 entre Kr 1C1 y 1D,3.47690778,-76.48846278,0
513015,A6NC381,Av 6N entre Cl 38 y 36,3.47670833,-76.52664333,0
513016,A6NC372,Av 6N entre Cl 37A y 37BN,3.47591833,-76.526525,0
513017,K1DC70,Kr 1D entre Cl 70 y 67,3.47590278,-76.489695,0
513018,K1DC63,Kr 1D entre Cl 63 y 62,3.47503806,-76.49239917,0
513019,K1DC61A,Kr 1D entre Cl 62 y 59,3.47433833,-76.49490333,0
513020,K1DC58,Kr 1D entre Cl 58 y 59,3.47370333,-76.49689833,0
513024,K4NC72B,Kr 4N entre Cl 72 y 72Bis,3.49142389,-76.49666389,0
513025,K4NC72H,Kr 4N entre Cl 72G y 72H,3.494215,-76.49484333,0
513026,K4NC77,Kr 4N entre Cl 76 y 77,3.49663333,-76.493495,0
513027,K4NC83,Kr 4N entre Cl 82 y 83,3.49815722,-76.49262333,0
513029,C84K2BN,Cl 84 entre Kr 2AN y 2NBis,3.49650972,-76.48748,0
513030,C84K1GN,Cl 84 entre Kr 1GN y 1HN,3.49466056,-76.48544194,0
513031,K1FNC80,Kr 1FN entre Cl 81 y 80,3.49389472,-76.487675,0
513032,K5NC68,Kr 5N entre Cl 68 y 69,3.48623056,-76.50090667,0
513033,K4ANC70,Kr 4AN entre Cl 70 y 71,3.48759194,-76.49866889,0
513034,K4NC71G,Kr 4N entre Cl 71F y 71H,3.49005833,-76.49756083,0
513035,C70K1I,Cl 70 entre Kr 1I y 2,3.47313333,-76.487295,0
513037,C52K1D,Cl 52 entre Kr 1D y 1C4,3.47230611,-76.50297139,0
513038,C52K1B1,Cl 52 entre Kr 1B1 y 1B,3.4745275,-76.50363611,0
513039,K1C621,Kr 1 entre Cl 66 y 62,3.48173194,-76.49820972,0
513040,C62K5N1,Cl 62 entre Kr 4AN y 5N,3.482945,-76.50136611,0
513041,K4NC841,Kr 4N entre Cl 84 y 83,3.49886333,-76.49230333,0
513042,K4NC771,Kr 4N entre Cl 78 y 77,3.49694833,-76.49339833,0
513043,K4NC72K1,Kr 4N entre Cl 72K  y 72J,3.49521667,-76.49434,0
513044,K4NC72B1,Kr 4N entre Cl 72D y 72C,3.49342639,-76.49537972,0
513045,K4NC721,Kr 4N entre Cl 72A y 72,3.49109167,-76.49697833,0
513046,K4NC71D1,Kr 4N entre Cl 71E y 71D,3.48947167,-76.49807833,0
513047,K4NC70,Kr 4N entre Cl 71 y 70,3.48769056,-76.4993125,0
513048,C70K3BN,Cl 70 entre Kr 3BN y 3CN,3.48694833,-76.49735333,0
513049,C70K4N2,Cl 70 entre Kr 4N y 1,3.48626,-76.49718667,0
