X,Y,ID_PARADERO,ID_PARADA,ID_RUTA,NRO_PARADA,DIRECCION,TIPO_PARADA,RECORRIDO,CODIGO_RUTA,NOMBRE_RUTA,SISTEMA_RUTA,TIPO_RUTA,EMPRESA,OBJECTID
-75.539016767586645,6.241395621455051,54948,90272003,90272,3,"CR 17 56D-35, Medellin",Reglamentaria,Origen-Destino,95,Villatina  ,6H,Directa Centro,Copatra,8376
-75.53962183993886,6.23794287696366,54925,90272005,90272,5,"CR 16 55-27, Medellin",Reglamentaria,Origen-Destino,95,Villatina  ,6H,Directa Centro,Copatra,8466
-75.567695798458573,6.245340750331305,53283,90272018,90272,18,"CR 46 45-09, Medellin",Reglamentaria,Origen-Destino,95,Villatina  ,6H,Directa Centro,Copatra,8675
-75.573097891154063,6.245320766919248,52907,90272020,90272,20,"CL 44 52-165, Medellin",Reglamentaria,Destino-Origen,95,Villatina  ,6H,Directa Centro,Copatra,8510
-75.555806282156652,6.244434465561834,54085,90272025,90272,25,"CL 51 35-29, Medellin",Reglamentaria,Destino-Origen,95,Villatina  ,6H,Directa Centro,Copatra,8380
-75.544441012293319,6.238633285890943,54745,90272031,90272,31,"CL 52 19-83, Medellin",Reglamentaria,Destino-Origen,95,Villatina  ,6H,Directa Centro,Copatra,8135
-75.573456522678612,6.256154001172409,52876,90273021,90273,21,"CR 57 54-55, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8869
-75.575405726485045,6.248554724883668,52735,90273022,90273,22,"CL 45A x CR 57, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8669
-75.573097891154063,6.245320766919248,52907,90273023,90273,23,"CL 44 52-165, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8130
-75.545162727541012,6.240263623109077,54701,90273033,90273,33,"CL 52 20B-99, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8720
-75.544441012293319,6.238633285890943,54745,90273034,90273,34,"CL 52 19-83, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8795
-75.540675469409464,6.235902148482432,54890,90273037,90273,37,"CL 52 15-19, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8480
-75.539959003342261,6.242312505285263,54917,90273042,90273,42,"CR 17B 56E-06, Medellin",Reglamentaria,Destino-Origen,95,Villatina Minorista,6H,Directa Centro,Copatra,8873
-75.523105933710809,6.238889718416432,55112,90274002,90274,2,"Altos de la Sierra, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8230
-75.527187452674781,6.238591045664602,55102,90274004,90274,4,"Barrio La Sierra-3, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8263
-75.527598747254842,6.234212816284006,55098,90274006,90274,6,"CR 4 Este 54B-08, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8802
-75.530236358378417,6.235784135043808,55088,90274007,90274,7,"CL 55F 55FF-05, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8275
-75.533497015126699,6.235690172633183,55067,90274009,90274,9,"CR 8 57A-11, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8430
-75.558353175642409,6.241425177207597,53909,90274023,90274,23,"CL 47 36-34, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8830
-75.562921554833324,6.243695433603146,53610,90274028,90274,28,"CL 47 41-31, Medellin",Reglamentaria,Origen-Destino,103,Sierra,6H,Directa Centro,Cootransi,8102
-75.541736335389899,6.236616204366791,54858,90274036,90274,36,"CL 52 16-71, Medellin",Reglamentaria,Destino-Origen,103,Sierra,6H,Directa Centro,Cootransi,8756
-75.539715477052923,6.234289994089268,54920,90274038,90274,38,"CL 52 12-81, Medellin",Reglamentaria,Destino-Origen,103,Sierra,6H,Directa Centro,Cootransi,8241
-75.535952482324944,6.233465779397536,55037,90274041,90274,41,"CR 8A 53-48, Medellin",Reglamentaria,Destino-Origen,103,Sierra,6H,Directa Centro,Cootransi,8816
-75.531938423267022,6.237017754882543,55080,90274044,90274,44,"CL 55EE 6A-87, Medellin",Reglamentaria,Destino-Origen,103,Sierra,6H,Directa Centro,Cootransi,8633
-75.526751889957907,6.237253262396644,55105,90275001,90275,1,"Barrio La Sierra-1, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8820
-75.527188744796405,6.238739483965332,55101,90275003,90275,3,"Barrio La Sierra-2, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8221
-75.52506415633475,6.234428126992717,55107,90275005,90275,5,"CR 10 Este x CL 54B, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8471
-75.533497015126699,6.235690172633183,55067,90275009,90275,9,"CR 8 57A-11, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8258
-75.535028028213489,6.234693582087867,55056,90275010,90275,10,"CR 8A 55-29, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8283
-75.537034642576828,6.233109750645283,55003,90275011,90275,11,"CR 9 52-35, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8738
-75.538486793346905,6.233246754984843,54961,90275012,90275,12,"CL 52 x CR 10, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8807
-75.539658636975219,6.234370649554346,54923,90275013,90275,13,"CL 52A 12-88, Medellin",Reglamentaria,Origen-Destino,103,Sierra Minorista,6H,Directa Centro,Cootransi,8957
-75.540675469409464,6.235902148482432,54890,90275045,90275,45,"CL 52 15-19, Medellin",Reglamentaria,Destino-Origen,103,Sierra Minorista,6H,Directa Centro,Cootransi,8093
-75.539715477052923,6.234289994089268,54920,90275046,90275,46,"CL 52 12-81, Medellin",Reglamentaria,Destino-Origen,103,Sierra Minorista,6H,Directa Centro,Cootransi,8562
-75.527188744796405,6.238739483965332,55101,90276003,90276,3,"Barrio La Sierra-2, Medellin",Reglamentaria,Origen-Destino,103,Mirlas,6H,Directa Centro,Cootransi,8237
-75.533157963404719,6.234310658723726,55070,90276007,90276,7,"CL 55 7-38, Medellin",Reglamentaria,Origen-Destino,103,Mirlas,6H,Directa Centro,Cootransi,8749
-75.539658636975219,6.234370649554346,54923,90276010,90276,10,"CL 52A 12-88, Medellin",Reglamentaria,Origen-Destino,103,Mirlas,6H,Directa Centro,Cootransi,8072
-75.543825298915422,6.235989100153901,54777,90276014,90276,14,"CL 49 17-70, Medellin",Reglamentaria,Origen-Destino,103,Mirlas,6H,Directa Centro,Cootransi,8426
-75.561689250107108,6.244308537861987,53692,90276022,90276,22,"CL 48 40-40, Medellin",Reglamentaria,Origen-Destino,103,Mirlas,6H,Directa Centro,Cootransi,8284
-75.541736335389899,6.236616204366791,54858,90276033,90276,33,"CL 52 16-71, Medellin",Reglamentaria,Destino-Origen,103,Mirlas,6H,Directa Centro,Cootransi,8629
-75.539715477052923,6.234289994089268,54920,90276035,90276,35,"CL 52 12-81, Medellin",Reglamentaria,Destino-Origen,103,Mirlas,6H,Directa Centro,Cootransi,8574
-75.536999316804639,6.232541701622942,55004,90276037,90276,37,"CL 52 8A-07, Medellin",Reglamentaria,Destino-Origen,103,Mirlas,6H,Directa Centro,Cootransi,8407
-75.527187452674781,6.238591045664602,55102,90277004,90277,4,"Barrio La Sierra-3, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8074
-75.541794452531335,6.236769276554645,54854,90277012,90277,12,"CL 52 16-76, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8958
-75.549931667711562,6.239477267867775,54412,90277017,90277,17,"CL 49 x CR 26, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8764
-75.555414914321886,6.243202633014628,54113,90277019,90277,19,"CL 50 33-80, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8408
-75.564030723191038,6.244936559456009,53539,90277023,90277,23,"CR 43 47-53, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8572
-75.574703281835312,6.25630143857829,52800,90277027,90277,27,"CL 54 x CR 58C, Medellin",Reglamentaria,Origen-Destino,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8751
-75.574450331649928,6.255096274288622,52821,90277028,90277,28,"CR 57 x CL 51  , Medellin",Reglamentaria,Destino-Origen,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8250
-75.524944822937655,6.234525671889747,55108,90277049,90277,49,"CR 10 Este 54AA-, Medellin",Reglamentaria,Destino-Origen,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8083
-75.526797243275141,6.237277167774096,55103,90277053,90277,53,"Barrio La Sierra-4, Medellin",Reglamentaria,Destino-Origen,103,Mirlas Minorista,6H,Directa Centro,Cootransi,8948
-75.539016767586645,6.241395621455051,54948,90278005,90278,5,"CR 17 56D-35, Medellin",Reglamentaria,Origen-Destino,107,Perlas,6H,Directa Centro,Cootransvi,8451
-75.542613346439083,6.238105215849153,54822,90278008,90278,8,"CL 54 17B-100, Medellin",Reglamentaria,Origen-Destino,107,Perlas,6H,Directa Centro,Cootransvi,8637
-75.547830980911499,6.244692855362168,54530,90278012,90278,12,"CL 55B 26-22, Medellin",Reglamentaria,Origen-Destino,107,Perlas,6H,Directa Centro,Cootransvi,8910
-75.555414914321886,6.243202633014628,54113,90278016,90278,16,"CL 50 33-80, Medellin",Reglamentaria,Origen-Destino,107,Perlas,6H,Directa Centro,Cootransvi,8198
-75.538247470922329,6.241669764396404,54966,90278036,90278,36,"CL 56EE 16-99, Medellin",Reglamentaria,Destino-Origen,107,Perlas,6H,Directa Centro,Cootransvi,8163
-75.53962183993886,6.23794287696366,54925,90279007,90279,7,"CR 16 55-27, Medellin",Reglamentaria,Origen-Destino,107,San Antonio-Minorista,6H,Directa Centro,Cootransvi,8059
-75.540698805980711,6.236107656638818,54886,90279008,90279,8,"CR 15A 52-06, Medellin",Reglamentaria,Origen-Destino,107,San Antonio-Minorista,6H,Directa Centro,Cootransvi,8731
-75.536755861008686,6.239446419965977,55011,90280001,90280,1,"CL 56D x CR 14, Medellin",Reglamentaria,Origen-Destino,107,Ratón Pelao,6H,Directa Centro,Cootransvi,8053
-75.546709531494301,6.241084334659895,54582,90280010,90280,10,"CL 52 23-108, Medellin",Reglamentaria,Origen-Destino,107,Ratón Pelao,6H,Directa Centro,Cootransvi,8537
-75.548386370099024,6.242187846160438,54491,90280026,90280,26,"CL 52 25B-19, Medellin",Reglamentaria,Destino-Origen,107,Ratón Pelao,6H,Directa Centro,Cootransvi,8786
-75.589601474315813,6.244432531122031,51993,90282019,90282,19,"CQ 1 con 70, Medellin",Reglamentaria,Origen-Destino,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8127
-75.566050455534651,6.245171958271467,53401,90282028,90282,28,"CR 45 46-44, Medellin",Reglamentaria,Origen-Destino,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8718
-75.56562649506273,6.248065428721322,53425,90282030,90282,30,"CR 48 49A-03, Medellin",Reglamentaria,Destino-Origen,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8667
-75.569371638530839,6.24433487875486,53197,90282032,90282,32,"CL 44 46-82, Medellin",Reglamentaria,Destino-Origen,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8793
-75.583045741085982,6.246291970327939,52305,90282035,90282,35,"CR 64 42-97, Medellin",Reglamentaria,Destino-Origen,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8204
-75.600329690350691,6.23981870730005,51477,90282046,90282,46,"CR 80 33-75, Medellin",Reglamentaria,Destino-Origen,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,8489
-75.603783790955063,6.243354871213606,51267,90283006,90283,6,"CL 35 81A-27, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8867
-75.599644229276024,6.242563364002453,51520,90283008,90283,8,"CR 79 34A-131, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8395
-75.594805921950964,6.241939872515665,51759,90283010,90283,10,"TV 38 72-153, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8877
-75.5936414588801,6.241133881612819,51799,90283011,90283,11,"CR 72 38-20, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8635
-75.56863075213812,6.247468529701245,53232,90283038,90283,38,"CR 50 46-50, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8464
-75.576113004113253,6.253795431651298,52684,90283043,90283,43,"CR 62 x CL 50, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8543
-75.581949450577866,6.257210760694465,52382,90283046,90283,46,"CL 51 65-128, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8652
-75.589418246099441,6.244867643083483,51994,90283055,90283,55,"CR 70 1-19, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,8842
-75.597072849281147,6.236116046592496,51653,90284010,90284,10,"CL 32C 76-65, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8061
-75.582650401335414,6.239334469738675,52332,90284016,90284,16,"CL 33 63B-315, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8917
-75.574068801047886,6.238653319380524,52846,90284018,90284,18,"CL 37 52-13, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8446
-75.572224195461843,6.237875296377984,52973,90284019,90284,19,"CL 37 48-41, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8517
-75.566050455534651,6.245171958271467,53401,90284023,90284,23,"CR 45 46-44, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8109
-75.593970366914448,6.239204927185867,51789,90284036,90284,36,"CL 33 74E-56, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8118
-75.603974835129705,6.238813844695312,51259,90284040,90284,40,"CL 33 81-40, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,8686
-75.610038260927837,6.243124220807297,50997,90285005,90285,5,"CR 85C x CL 34, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8649
-75.583184540297651,6.243891423917491,52293,90285021,90285,21,"CL 40 63C-88, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8891
-75.582759213132647,6.253412554421738,52326,90285026,90285,26,"CL 48 x CR 65, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8131
-75.571595795898759,6.251387952297341,53026,90285035,90285,35,"CL 50 54-42, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8694
-75.588648304445769,6.2501228644164,52022,90285045,90285,45,"CR 70 x CL 44A, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8525
-75.588269915800126,6.241115370822502,52040,90285048,90285,48,"CR 66B x CL 34A, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8461
-75.609563506385015,6.245605462833877,51012,90285061,90285,61,"CL 35C 85-37, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,8540
-75.589418246099441,6.244867643083483,51994,90286010,90286,10,"CR 70 1-19, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,8183
-75.588109055116377,6.243737570199158,52048,90286011,90286,11,"CQ 1 con 68, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,8373
-75.591449760686658,6.239336176754903,51905,90286015,90286,15,"CL 33 74B-110, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,8768
-75.596712275594285,6.239937490992665,51679,90286018,90286,18,"CR 76 33A-36, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,8851
-75.589418246099441,6.244867643083483,51994,90287005,90287,5,"CR 70 1-19, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,8184
-75.595109098887306,6.246603074911789,51750,90287008,90287,8,"CQ 74B 39B-113, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,8903
-75.601479643139498,6.243038784070231,51421,90287015,90287,15,"CL 35 80A-36, Medellin",Reglamentaria,Origen-Destino,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,8797
-75.607718960036152,6.238470538701709,51098,90287031,90287,31,"CL 33 83B-05, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,8672
-75.586649325632038,6.257555786445319,52120,90287050,90287,50,"CR 70 x CL 48, Medellin",Reglamentaria,Destino-Origen,193ii,Estadio-Laureles Santa Teresita,8A,Integrada,Autobuses Poblado Laureles,8724
-75.603434094310131,6.250151820539398,51286,90288014,90288,14,"CR 82 43B-20, Medellin",Reglamentaria,Origen-Destino,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,8182
-75.590951551196326,6.240534920159331,51939,90288035,90288,35,"TV 39B con 70, Medellin",Reglamentaria,Destino-Origen,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,8640
-75.595633742778261,6.245687167126909,51727,90288038,90288,38,"TV 39B 74A-06, Medellin",Reglamentaria,Destino-Origen,195,Simón Bolívar-Unicentro-Centro,8A,Directa Centro,Tax Maya,8506
-75.602760971156627,6.25867253144724,51319,90289001,90289,1,"CL 47D x CR 86, Medellin",Reglamentaria,Origen-Destino,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8396
-75.607945503428084,6.251451528535051,51081,90289010,90289,10,"CL 43 x CR 89, Medellin",Reglamentaria,Origen-Destino,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8878
-75.598695908763773,6.248704420596255,51569,90289014,90289,14,"TV 39B con 79A, Medellin",Reglamentaria,Origen-Destino,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8129
-75.597076290981946,6.246886311356366,51652,90289015,90289,15,"TV 39B 76-27, Medellin",Reglamentaria,Origen-Destino,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8862
-75.585597896415393,6.243708561703211,52160,90289029,90289,29,"CR 66B x CL 37, Medellin",Reglamentaria,Destino-Origen,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8206
-75.593015418816634,6.242834384585843,51826,90289034,90289,34,"TV 39B 2-46, Medellin",Reglamentaria,Destino-Origen,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8794
-75.606246151420237,6.254269507907916,51146,90289042,90289,42,"CR 90 44C-08, Medellin",Reglamentaria,Destino-Origen,195i,Simón Bolívar-Unicentro-estación Santa Lucía,8A,Integrada,Tax Maya,8636
-75.602760971156627,6.25867253144724,51319,90290001,90290,1,"CL 47D x CR 86, Medellin",Reglamentaria,Origen-Destino,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,8233
-75.599149343716562,6.254164554779224,51550,90290004,90290,4,"CR 80A x CL 45E, Medellin",Reglamentaria,Origen-Destino,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,8742
-75.605683139518092,6.244051622457882,51183,90290010,90290,10,"CL 35 83-30, Medellin",Reglamentaria,Origen-Destino,195ii,Laureles Campestre-estación Santa Lucía - estación Floresta,8A,Integrada,Tax Maya,8631
