"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code","agency_email"
"54649","","CR 37 104-36, Medellin","America/Bogota","-75.545768034467343","6.292978572971747","","","","","America/Bogota","","","",""
"54650","","CR 34 75B-52, Medellin","America/Bogota","-75.54576415450093","6.26844965642693","","","","","America/Bogota","","","",""
"54651","","CR 33 69-16, Medellin","America/Bogota","-75.545763946960122","6.264099745130995","","","","","America/Bogota","","","",""
"54652","","CR 36 92C-22, Medellin","America/Bogota","-75.545752538503919","6.283854831290861","","","","","America/Bogota","","","",""
"54653","","CR 34 86AE-12, Medellin","America/Bogota","-75.545743952536284","6.279454401537684","","","","","America/Bogota","","","",""
"54654","","CR 32 82-43, Medellin","America/Bogota","-75.545737754371871","6.27327532788068","","","","","America/Bogota","","","",""
"54655","","CR 25BB 56-145, Medellin","America/Bogota","-75.545728335787018","6.245547614001612","","","","","America/Bogota","","","",""
"54656","","CR 37 107E-10, Medellin","America/Bogota","-75.545717480318785","6.296158131962277","","","","","America/Bogota","","","",""
"54657","","CR 25B 56A-16, Medellin","America/Bogota","-75.545695107869435","6.245244248032336","","","","","America/Bogota","","","",""
"54658","","CL 35 x CR 15C, Medellin","America/Bogota","-75.545691967149224","6.228115624341263","","","","","America/Bogota","","","",""
"54659","","CR 36 92A-27, Medellin","America/Bogota","-75.545685702266653","6.282874212574318","","","","","America/Bogota","","","",""
"54660","","CR 15C 40-83, Medellin","America/Bogota","-75.545682296569694","6.231984314613653","","","","","America/Bogota","","","",""
"54661","","CR 32 x CL 81  , Medellin","America/Bogota","-75.545669485125075","6.27220997186998","","","","","America/Bogota","","","",""
"54662","","CR 32 82-20, Medellin","America/Bogota","-75.545643171959483","6.273328413703098","","","","","America/Bogota","","","",""
"54663","","CR 36 89-36, Medellin","America/Bogota","-75.545642067812182","6.281257458327394","","","","","America/Bogota","","","",""
"54664","","CL 120 42C-63, Medellin","America/Bogota","-75.545626545664973","6.302562425534918","","","","","America/Bogota","","","",""
"54665","","CR 34A 92A-, Medellin","America/Bogota","-75.545618624691613","6.283008583172565","","","","","America/Bogota","","","",""
"54666","","CR 16A x CL 45, Medellin","America/Bogota","-75.545595280804463","6.232718318140199","","","","","America/Bogota","","","",""
"54667","","CL 56A 25B-30, Medellin","America/Bogota","-75.545591556666366","6.245620292597872","","","","","America/Bogota","","","",""
"54668","","CR 42B 111-60, Medellin","America/Bogota","-75.545561698392305","6.301127504215013","","","","","America/Bogota","","","",""
"54669","","CL 120 42BB, Medellin","America/Bogota","-75.545554430343685","6.302643434560391","","","","","America/Bogota","","","",""
"54670","","CR 32 x CL 81B, Medellin","America/Bogota","-75.545552666908534","6.272768829640488","","","","","America/Bogota","","","",""
"54671","","CR 33 71-44, Medellin","America/Bogota","-75.545550747410275","6.265938767179814","","","","","America/Bogota","","","",""
"54672","","CL 43 x CR 43, Medellin","America/Bogota","-75.545535509630611","6.231977245930778","","","","","America/Bogota","","","",""
"54673","","CR 15B x CL 36C, Medellin","America/Bogota","-75.545523628061488","6.230744303328265","","","","","America/Bogota","","","",""
"54674","","CR 22B 59A-05, Medellin","America/Bogota","-75.545518115917716","6.252305259062926","","","","","America/Bogota","","","",""
"54675","","CR 34B 93A-111, Medellin","America/Bogota","-75.545512827082959","6.284360777033704","","","","","America/Bogota","","","",""
"54676","","CR 33 x CL 71A, Medellin","America/Bogota","-75.545472912074928","6.266576827214996","","","","","America/Bogota","","","",""
"54677","","CR 36 91-05, Medellin","America/Bogota","-75.54545835102877","6.282137809964445","","","","","America/Bogota","","","",""
"54678","","CR 15BB 36C-48, Medellin","America/Bogota","-75.545450126499304","6.230835099501896","","","","","America/Bogota","","","",""
"54679","","CR 22C x CL 58A, Medellin","America/Bogota","-75.545440875216855","6.25177075825485","","","","","America/Bogota","","","",""
"54680","","CR 32 80-, Medellin","America/Bogota","-75.545439760125646","6.27136297798591","","","","","America/Bogota","","","",""
"54681","","CL 59A 21EE-51, Medellin","America/Bogota","-75.545407073135607","6.252377963868808","","","","","America/Bogota","","","",""
"54682","","CR 40A x CL 21C, Bello","America/Bogota","-75.545389694696496","6.308279620738327","","","","","America/Bogota","","","",""
"54683","","CR 10 9-244, Medellin","America/Bogota","-75.545387854764272","6.20710046485484","","","","","America/Bogota","","","",""
"54684","","CL 65AA x  22C  , Medellin","America/Bogota","-75.545359385871521","6.251477876526274","","","","","America/Bogota","","","",""
"54685","","CL 45 x CR 15A, Medellin","America/Bogota","-75.545354207159917","6.231921602383143","","","","","America/Bogota","","","",""
"54686","","CR 32 x CL 80, Medellin","America/Bogota","-75.545339866395494","6.271394807602434","","","","","America/Bogota","","","",""
"54687","","CR 36 91-26, Medellin","America/Bogota","-75.545320978472617","6.282361053900233","","","","","America/Bogota","","","",""
"54688","","CL 93A x CR 36, Medellin","America/Bogota","-75.545311587968584","6.284236287744601","","","","","America/Bogota","","","",""
"54689","","CL 58 22C-11, Medellin","America/Bogota","-75.545311185760696","6.251278564897397","","","","","America/Bogota","","","",""
"54690","","CL 56B 25B-06, Medellin","America/Bogota","-75.545299767015919","6.245549260810557","","","","","America/Bogota","","","",""
"54691","","CL 56 24AA-42, Medellin","America/Bogota","-75.545283095229109","6.243384750811948","","","","","America/Bogota","","","",""
"54692","","CL 77 32-22, Medellin","America/Bogota","-75.545266483701511","6.268973948419704","","","","","America/Bogota","","","",""
"54693","","CL 52 21-16, Medellin","America/Bogota","-75.545263132659187","6.240508750187152","","","","","America/Bogota","","","",""
"54694","","CL 104 36B-08, Medellin","America/Bogota","-75.545253236812059","6.292757104115492","","","","","America/Bogota","","","",""
"54695","","CR 32 x  79  , Medellin","America/Bogota","-75.545248427486939","6.270892003940149","","","","","America/Bogota","","","",""
"54696","","CL 75D 32-31, Medellin","America/Bogota","-75.545245388885249","6.268917897617958","","","","","America/Bogota","","","",""
"54697","","CL 56B 25AA-30, Medellin","America/Bogota","-75.545242400960191","6.245503811325611","","","","","America/Bogota","","","",""
"54698","","CR 35A 99-74, Medellin","America/Bogota","-75.545231373491717","6.28929870812978","","","","","America/Bogota","","","",""
"54699","","CR 32 79-29, Medellin","America/Bogota","-75.545199204155367","6.270154173093978","","","","","America/Bogota","","","",""
"54700","","CR 32 78-23, Medellin","America/Bogota","-75.545175312503915","6.269824081095352","","","","","America/Bogota","","","",""
"54701","","CL 52 20B-99, Medellin","America/Bogota","-75.545162727541012","6.240263623109077","","","","","America/Bogota","","","",""
"54702","","CL 46 x  16B  , Medellin","America/Bogota","-75.545120791383823","6.233662434046996","","","","","America/Bogota","","","",""
"54703","","CL 49 17C-19, Medellin","America/Bogota","-75.545104907210273","6.236856501518562","","","","","America/Bogota","","","",""
"54704","","CR 32 77-09, Medellin","America/Bogota","-75.545103646191166","6.269136650028168","","","","","America/Bogota","","","",""
"54705","","CR 32 79B-16, Medellin","America/Bogota","-75.545099147893794","6.270860304280308","","","","","America/Bogota","","","",""
"54706","","CR 32 x CL 79, Medellin","America/Bogota","-75.545084831885788","6.270154674177226","","","","","America/Bogota","","","",""
"54707","","CR 32 x CL 78, Medellin","America/Bogota","-75.545061450409449","6.269738362315203","","","","","America/Bogota","","","",""
"54708","","CL 46 x CR 16A  , Medellin","America/Bogota","-75.54505474264684","6.233748478773078","","","","","America/Bogota","","","",""
"54709","","CL 49 17C-26, Medellin","America/Bogota","-75.54505436721486","6.237032570029378","","","","","America/Bogota","","","",""
"54710","","CL 57C 23-114, Medellin","America/Bogota","-75.54504577614","6.249217266088713","","","","","America/Bogota","","","",""
"54711","","CR 32 x CL 77A, Medellin","America/Bogota","-75.545031766075056","6.269305766518425","","","","","America/Bogota","","","",""
"54712","","CR 36B 102C-71, Medellin","America/Bogota","-75.54502357594582","6.292431303159359","","","","","America/Bogota","","","",""
"54713","","CR 32 69-49, Medellin","America/Bogota","-75.545008785790543","6.264282782247082","","","","","America/Bogota","","","",""
"54714","","CL 56A 24B-52, Medellin","America/Bogota","-75.54495746815428","6.244006879429303","","","","","America/Bogota","","","",""
"54715","","CR 25 56A-17, Medellin","America/Bogota","-75.544941425536933","6.244186525641482","","","","","America/Bogota","","","",""
"54716","","CR 36B 104-44, Medellin","America/Bogota","-75.544938742985153","6.292731798892523","","","","","America/Bogota","","","",""
"54717","","CL 52 20B-37, Medellin","America/Bogota","-75.544940320400627","6.23989395892428","","","","","America/Bogota","","","",""
"54718","","CL 65AA 24-17, Medellin","America/Bogota","-75.544923842777521","6.249177441830835","","","","","America/Bogota","","","",""
"54719","","CL 56 24-17, Medellin","America/Bogota","-75.544903719361045","6.242681035348244","","","","","America/Bogota","","","",""
"54720","","CL 52 20-, Medellin","America/Bogota","-75.544855622013799","6.239991858594078","","","","","America/Bogota","","","",""
"54721","","CL 56 24-30, Medellin","America/Bogota","-75.544835122150289","6.242805337416216","","","","","America/Bogota","","","",""
"54722","","CR 32 75D-27, Medellin","America/Bogota","-75.544824546143033","6.268763737233931","","","","","America/Bogota","","","",""
"54723","","CL 45 15A-06, Medellin","America/Bogota","-75.544808383104723","6.231441652212523","","","","","America/Bogota","","","",""
"54724","","CR 24AA 56-39, Medellin","America/Bogota","-75.54477801121169","6.243304335800425","","","","","America/Bogota","","","",""
"54725","","CR 24 57B-37, Medellin","America/Bogota","-75.544734368887219","6.249083188621351","","","","","America/Bogota","","","",""
"54727","","CL 57B x CR 24, Medellin","America/Bogota","-75.544713839610523","6.249214679681669","","","","","America/Bogota","","","",""
"54728","","CL 35 x CR 15AA, Medellin","America/Bogota","-75.544711397736108","6.228327301128974","","","","","America/Bogota","","","",""
"54730","","CR 22C x  57DD, Medellin","America/Bogota","-75.544687013200885","6.250881758711651","","","","","America/Bogota","","","",""
"54731","","CR 24 56-10, Medellin","America/Bogota","-75.544683119570593","6.242488726182415","","","","","America/Bogota","","","",""
"54732","","CR 31A 68A-16, Medellin","America/Bogota","-75.544681566710722","6.262751685571343","","","","","America/Bogota","","","",""
"54733","","CR 32 71A-15, Medellin","America/Bogota","-75.544678207972453","6.26652508859886","","","","","America/Bogota","","","",""
"54734","","CR 24AA 56-48, Medellin","America/Bogota","-75.544664990345609","6.243271730638396","","","","","America/Bogota","","","",""
"54735","","CR 32 x CL 91, Medellin","America/Bogota","-75.544639057313375","6.282509445593747","","","","","America/Bogota","","","",""
"54736","","CR 17C 49-06, Medellin","America/Bogota","-75.544630035324772","6.236817781245556","","","","","America/Bogota","","","",""
"54737","","CL 35 15B-, Medellin","America/Bogota","-75.544622676876003","6.228227507200628","","","","","America/Bogota","","","",""
"54738","","CR 32 89A-172, Medellin","America/Bogota","-75.54459407270015","6.282478702647907","","","","","America/Bogota","","","",""
"54739","","CL 91A 32-05, Medellin","America/Bogota","-75.544588873907912","6.283040817246879","","","","","America/Bogota","","","",""
"54740","","CL 45 10A-295, Medellin","America/Bogota","-75.54457008047865","6.231176812433283","","","","","America/Bogota","","","",""
"54741","","CL 36 x CR 15A, Medellin","America/Bogota","-75.544563194065674","6.229597145331723","","","","","America/Bogota","","","",""
"54742","","CR 31A 70-76, Medellin","America/Bogota","-75.544561141762998","6.265233455717381","","","","","America/Bogota","","","",""
"54743","","CL 46 15D-05, Medellin","America/Bogota","-75.544510602674563","6.233059519897361","","","","","America/Bogota","","","",""
"54744","","CR 23 x CL 56, Medellin","America/Bogota","-75.54450771666221","6.242430260134946","","","","","America/Bogota","","","",""
"54745","","CL 52 19-83, Medellin","America/Bogota","-75.544441012293319","6.238633285890943","","","","","America/Bogota","","","",""
"54746","","CR 22C 22B-102, Medellin","America/Bogota","-75.544430076230952","6.250882470243492","","","","","America/Bogota","","","",""
"54747","","CR 31A 71A-44, Medellin","America/Bogota","-75.544420206393909","6.266662644793426","","","","","America/Bogota","","","",""
"54748","","CL 52A 19-76, Medellin","America/Bogota","-75.544393587215239","6.238754416420082","","","","","America/Bogota","","","",""
"54749","","CL 56 x CR 22A, Medellin","America/Bogota","-75.544363761582986","6.242010375297738","","","","","America/Bogota","","","",""
"54750","","CL 56 x CR 22A, Medellin","America/Bogota","-75.544359670166855","6.242168028298718","","","","","America/Bogota","","","",""
"54751","","CR 34 100-03, Medellin","America/Bogota","-75.54432839976981","6.289313677295008","","","","","America/Bogota","","","",""
"54752","","CL 36 15-, Medellin","America/Bogota","-75.54431015411572","6.22945307290502","","","","","America/Bogota","","","",""
"54753","","CR 32 71B-43, Medellin","America/Bogota","-75.544304248232251","6.267335955589694","","","","","America/Bogota","","","",""
"54754","","CL 55 22A-39, Medellin","America/Bogota","-75.544295571717001","6.241881708655906","","","","","America/Bogota","","","",""
"54755","","CL 56E 25A-14, Medellin","America/Bogota","-75.544290126983682","6.245507088348756","","","","","America/Bogota","","","",""
"54756","","CR 31 68A-26, Medellin","America/Bogota","-75.544275357649781","6.262649123798148","","","","","America/Bogota","","","",""
"54757","","CL 56E 25A-07, Medellin","America/Bogota","-75.544271802437208","6.245422241003408","","","","","America/Bogota","","","",""
"54758","","CR 34 95A-23, Medellin","America/Bogota","-75.544264440398791","6.286133339206661","","","","","America/Bogota","","","",""
"54759","","CR 34 96-49, Medellin","America/Bogota","-75.544228325308339","6.287174651806951","","","","","America/Bogota","","","",""
"54760","","CL 57C 23-06, Medellin","America/Bogota","-75.544155553030606","6.249870890475845","","","","","America/Bogota","","","",""
"54761","","CR 34 98-186, Medellin","America/Bogota","-75.54414456847573","6.289490164508412","","","","","America/Bogota","","","",""
"54762","","CR 34 95AA-34, Medellin","America/Bogota","-75.544114036657518","6.286272024984322","","","","","America/Bogota","","","",""
